PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1626220,"O'Neale, Royce",2,74,46,1 Dribble,0.12,28,71,0.394,0.585,0.007,1,4,0.25,0.113,27,67,0.403,2025-26,Regular Season
1626220,"O'Neale, Royce",3,74,29,2 Dribbles,0.063,16,37,0.432,0.473,0.047,13,28,0.464,0.015,3,9,0.333,2025-26,Regular Season
1626220,"O'Neale, Royce",4,74,40,3-6 Dribbles,0.093,23,55,0.418,0.509,0.047,13,28,0.464,0.046,10,27,0.37,2025-26,Regular Season
1626220,"O'Neale, Royce",5,74,15,7+ Dribbles,0.034,5,20,0.25,0.325,0.02,2,12,0.167,0.014,3,8,0.375,2025-26,Regular Season
203497,"Gobert, Rudy",1,74,73,0 Dribbles,0.867,291,405,0.719,0.719,0.857,291,400,0.728,0.011,0,5,0.0,2025-26,Regular Season
203497,"Gobert, Rudy",2,74,29,1 Dribble,0.086,21,40,0.525,0.525,0.086,21,40,0.525,0.0,0,0,,2025-26,Regular Season
203497,"Gobert, Rudy",3,74,12,2 Dribbles,0.026,3,12,0.25,0.25,0.026,3,12,0.25,0.0,0,0,,2025-26,Regular Season
203497,"Gobert, Rudy",4,74,9,3-6 Dribbles,0.021,5,10,0.5,0.5,0.021,5,10,0.5,0.0,0,0,,2025-26,Regular Season
1629060,"Hachimura, Rui",1,63,61,0 Dribbles,0.599,157,322,0.488,0.641,0.169,58,91,0.637,0.429,99,231,0.429,2025-26,Regular Season
1629060,"Hachimura, Rui",2,63,37,1 Dribble,0.099,29,53,0.547,0.585,0.084,25,45,0.556,0.015,4,8,0.5,2025-26,Regular Season
1629060,"Hachimura, Rui",3,63,41,2 Dribbles,0.151,41,81,0.506,0.512,0.145,40,78,0.513,0.006,1,3,0.333,2025-26,Regular Season
1629060,"Hachimura, Rui",4,63,41,3-6 Dribbles,0.126,38,68,0.559,0.559,0.126,38,68,0.559,0.0,0,0,,2025-26,Regular Season
1629060,"Hachimura, Rui",5,63,12,7+ Dribbles,0.026,6,14,0.429,0.429,0.024,6,13,0.462,0.002,0,1,0.0,2025-26,Regular Season
201566,"Westbrook, Russell",1,64,63,0 Dribbles,0.403,129,338,0.382,0.533,0.051,27,43,0.628,0.352,102,295,0.346,2025-26,Regular Season
201566,"Westbrook, Russell",2,64,36,1 Dribble,0.061,28,51,0.549,0.647,0.031,18,26,0.692,0.03,10,25,0.4,2025-26,Regular Season
201566,"Westbrook, Russell",3,64,28,2 Dribbles,0.045,14,38,0.368,0.382,0.031,13,26,0.5,0.014,1,12,0.083,2025-26,Regular Season
201566,"Westbrook, Russell",4,64,56,3-6 Dribbles,0.234,80,196,0.408,0.431,0.199,71,167,0.425,0.035,9,29,0.31,2025-26,Regular Season
201566,"Westbrook, Russell",5,64,62,7+ Dribbles,0.257,107,216,0.495,0.509,0.236,101,198,0.51,0.021,6,18,0.333,2025-26,Regular Season
1642346,"Dunn, Ryan",1,66,63,0 Dribbles,0.742,117,250,0.468,0.574,0.297,64,100,0.64,0.445,53,150,0.353,2025-26,Regular Season
1642346,"Dunn, Ryan",2,66,18,1 Dribble,0.071,14,24,0.583,0.604,0.056,13,19,0.684,0.015,1,5,0.2,2025-26,Regular Season
1642346,"Dunn, Ryan",3,66,16,2 Dribbles,0.062,7,21,0.333,0.333,0.059,7,20,0.35,0.003,0,1,0.0,2025-26,Regular Season
1642346,"Dunn, Ryan",4,66,27,3-6 Dribbles,0.107,11,36,0.306,0.306,0.101,11,34,0.324,0.006,0,2,0.0,2025-26,Regular Season
1642346,"Dunn, Ryan",5,66,6,7+ Dribbles,0.018,3,6,0.5,0.5,0.015,3,5,0.6,0.003,0,1,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",1,65,64,0 Dribbles,0.912,197,258,0.764,0.764,0.901,197,255,0.773,0.011,0,3,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",2,65,18,1 Dribble,0.067,10,19,0.526,0.526,0.064,10,18,0.556,0.004,0,1,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",3,65,4,2 Dribbles,0.014,3,4,0.75,0.75,0.014,3,4,0.75,0.0,0,0,,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",4,65,2,3-6 Dribbles,0.007,1,2,0.5,0.5,0.004,1,1,1.0,0.004,0,1,0.0,2025-26,Regular Season
1642948,"Nembhard, Ryan",1,56,36,0 Dribbles,0.238,32,82,0.39,0.561,0.026,4,9,0.444,0.212,28,73,0.384,2025-26,Regular Season
1642948,"Nembhard, Ryan",2,56,20,1 Dribble,0.081,10,28,0.357,0.446,0.035,5,12,0.417,0.046,5,16,0.313,2025-26,Regular Season
1642948,"Nembhard, Ryan",3,56,16,2 Dribbles,0.064,13,22,0.591,0.636,0.049,11,17,0.647,0.014,2,5,0.4,2025-26,Regular Season
1642948,"Nembhard, Ryan",4,56,37,3-6 Dribbles,0.255,35,88,0.398,0.438,0.209,28,72,0.389,0.046,7,16,0.438,2025-26,Regular Season
1642948,"Nembhard, Ryan",5,56,46,7+ Dribbles,0.362,51,125,0.408,0.424,0.316,47,109,0.431,0.046,4,16,0.25,2025-26,Regular Season
1631157,"Rollins, Ryan",1,72,72,0 Dribbles,0.255,110,254,0.433,0.628,0.019,11,19,0.579,0.236,99,235,0.421,2025-26,Regular Season
1631157,"Rollins, Ryan",2,72,35,1 Dribble,0.051,30,51,0.588,0.716,0.023,17,23,0.739,0.028,13,28,0.464,2025-26,Regular Season
1631157,"Rollins, Ryan",3,72,54,2 Dribbles,0.091,42,91,0.462,0.538,0.053,28,53,0.528,0.038,14,38,0.368,2025-26,Regular Season
1631157,"Rollins, Ryan",4,72,72,3-6 Dribbles,0.338,153,336,0.455,0.501,0.255,122,254,0.48,0.082,31,82,0.378,2025-26,Regular Season
1631157,"Rollins, Ryan",5,72,70,7+ Dribbles,0.264,133,263,0.506,0.548,0.207,111,206,0.539,0.057,22,57,0.386,2025-26,Regular Season
1630180,"Bey, Saddiq",1,71,71,0 Dribbles,0.433,186,408,0.456,0.596,0.113,72,107,0.673,0.319,114,301,0.379,2025-26,Regular Season
1630180,"Bey, Saddiq",2,71,61,1 Dribble,0.136,58,128,0.453,0.551,0.071,33,67,0.493,0.065,25,61,0.41,2025-26,Regular Season
1630180,"Bey, Saddiq",3,71,53,2 Dribbles,0.11,48,104,0.462,0.49,0.093,42,88,0.477,0.017,6,16,0.375,2025-26,Regular Season
1630180,"Bey, Saddiq",4,71,67,3-6 Dribbles,0.255,103,240,0.429,0.435,0.232,100,219,0.457,0.022,3,21,0.143,2025-26,Regular Season
1630180,"Bey, Saddiq",5,71,42,7+ Dribbles,0.067,31,63,0.492,0.492,0.062,31,58,0.534,0.005,0,5,0.0,2025-26,Regular Season
1630573,"Hauser, Sam",1,74,74,0 Dribbles,0.748,174,424,0.41,0.593,0.053,19,30,0.633,0.695,155,394,0.393,2025-26,Regular Season
1630573,"Hauser, Sam",2,74,50,1 Dribble,0.143,35,81,0.432,0.599,0.026,8,15,0.533,0.116,27,66,0.409,2025-26,Regular Season
1630573,"Hauser, Sam",3,74,29,2 Dribbles,0.069,18,39,0.462,0.487,0.051,16,29,0.552,0.018,2,10,0.2,2025-26,Regular Season
1630573,"Hauser, Sam",4,74,19,3-6 Dribbles,0.037,10,21,0.476,0.524,0.028,8,16,0.5,0.009,2,5,0.4,2025-26,Regular Season
1630573,"Hauser, Sam",5,74,2,7+ Dribbles,0.004,0,2,0.0,0.0,0.0,0,0,,0.004,0,2,0.0,2025-26,Regular Season
1630241,"Merrill, Sam",1,50,50,0 Dribbles,0.645,142,300,0.473,0.67,0.069,24,32,0.75,0.576,118,268,0.44,2025-26,Regular Season
1630241,"Merrill, Sam",2,50,36,1 Dribble,0.157,31,73,0.425,0.575,0.03,9,14,0.643,0.127,22,59,0.373,2025-26,Regular Season
1630241,"Merrill, Sam",3,50,26,2 Dribbles,0.092,24,43,0.558,0.628,0.06,18,28,0.643,0.032,6,15,0.4,2025-26,Regular Season
1630241,"Merrill, Sam",4,50,34,3-6 Dribbles,0.092,16,43,0.372,0.43,0.06,11,28,0.393,0.032,5,15,0.333,2025-26,Regular Season
1630241,"Merrill, Sam",5,50,6,7+ Dribbles,0.013,1,6,0.167,0.25,0.004,0,2,0.0,0.009,1,4,0.25,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",1,75,73,0 Dribbles,0.754,224,445,0.503,0.617,0.302,123,178,0.691,0.453,101,267,0.378,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",2,75,43,1 Dribble,0.092,35,54,0.648,0.685,0.078,31,46,0.674,0.014,4,8,0.5,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",3,75,32,2 Dribbles,0.08,25,47,0.532,0.532,0.08,25,47,0.532,0.0,0,0,,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",4,75,34,3-6 Dribbles,0.068,22,40,0.55,0.55,0.068,22,40,0.55,0.0,0,0,,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",5,75,4,7+ Dribbles,0.007,2,4,0.5,0.5,0.007,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1630583,"Aldama, Santi",1,43,43,0 Dribbles,0.616,137,293,0.468,0.573,0.242,75,115,0.652,0.374,62,178,0.348,2025-26,Regular Season
1630583,"Aldama, Santi",2,43,35,1 Dribble,0.187,45,89,0.506,0.534,0.153,40,73,0.548,0.034,5,16,0.313,2025-26,Regular Season
1630583,"Aldama, Santi",3,43,33,2 Dribbles,0.128,30,61,0.492,0.508,0.12,28,57,0.491,0.008,2,4,0.5,2025-26,Regular Season
1630583,"Aldama, Santi",4,43,21,3-6 Dribbles,0.063,14,30,0.467,0.483,0.059,13,28,0.464,0.004,1,2,0.5,2025-26,Regular Season
1630583,"Aldama, Santi",5,43,2,7+ Dribbles,0.006,2,3,0.667,0.667,0.006,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1630703,"Henderson, Scoot",1,26,25,0 Dribbles,0.317,37,92,0.402,0.543,0.055,11,16,0.688,0.262,26,76,0.342,2025-26,Regular Season
1630703,"Henderson, Scoot",2,26,18,1 Dribble,0.128,17,37,0.459,0.541,0.069,11,20,0.55,0.059,6,17,0.353,2025-26,Regular Season
1630703,"Henderson, Scoot",3,26,18,2 Dribbles,0.11,11,32,0.344,0.391,0.086,8,25,0.32,0.024,3,7,0.429,2025-26,Regular Season
1630703,"Henderson, Scoot",4,26,25,3-6 Dribbles,0.241,31,70,0.443,0.486,0.176,25,51,0.49,0.066,6,19,0.316,2025-26,Regular Season
1630703,"Henderson, Scoot",5,26,23,7+ Dribbles,0.203,25,59,0.424,0.475,0.148,19,43,0.442,0.055,6,16,0.375,2025-26,Regular Season
1630567,"Barnes, Scottie",1,75,74,0 Dribbles,0.41,221,431,0.513,0.571,0.245,171,257,0.665,0.166,50,174,0.287,2025-26,Regular Season
1630567,"Barnes, Scottie",2,75,58,1 Dribble,0.127,80,134,0.597,0.623,0.111,73,117,0.624,0.016,7,17,0.412,2025-26,Regular Season
1630567,"Barnes, Scottie",3,75,59,2 Dribbles,0.116,46,122,0.377,0.381,0.111,45,117,0.385,0.005,1,5,0.2,2025-26,Regular Season
1630567,"Barnes, Scottie",4,75,70,3-6 Dribbles,0.237,127,249,0.51,0.514,0.227,125,239,0.523,0.01,2,10,0.2,2025-26,Regular Season
1630567,"Barnes, Scottie",5,75,53,7+ Dribbles,0.109,55,115,0.478,0.487,0.103,53,108,0.491,0.007,2,7,0.286,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",1,10,9,0 Dribbles,0.271,13,26,0.5,0.654,0.094,5,9,0.556,0.177,8,17,0.471,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",2,10,6,1 Dribble,0.115,4,11,0.364,0.364,0.063,4,6,0.667,0.052,0,5,0.0,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",3,10,6,2 Dribbles,0.094,5,9,0.556,0.556,0.083,5,8,0.625,0.01,0,1,0.0,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",4,10,9,3-6 Dribbles,0.365,13,35,0.371,0.386,0.292,12,28,0.429,0.073,1,7,0.143,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",5,10,7,7+ Dribbles,0.156,8,15,0.533,0.567,0.135,7,13,0.538,0.021,1,2,0.5,2025-26,Regular Season
1642951,"Pedulla, Sean",1,5,3,0 Dribbles,0.462,2,6,0.333,0.5,0.0,0,0,,0.462,2,6,0.333,2025-26,Regular Season
1642951,"Pedulla, Sean",2,5,2,1 Dribble,0.231,1,3,0.333,0.333,0.077,1,1,1.0,0.154,0,2,0.0,2025-26,Regular Season
1642951,"Pedulla, Sean",3,5,1,2 Dribbles,0.077,1,1,1.0,1.5,0.0,0,0,,0.077,1,1,1.0,2025-26,Regular Season
1642951,"Pedulla, Sean",4,5,1,3-6 Dribbles,0.077,1,1,1.0,1.0,0.077,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1642951,"Pedulla, Sean",5,5,2,7+ Dribbles,0.154,0,2,0.0,0.0,0.154,0,2,0.0,0.0,0,0,,2025-26,Regular Season
203552,"Curry, Seth",1,6,5,0 Dribbles,0.538,7,14,0.5,0.714,0.115,1,3,0.333,0.423,6,11,0.545,2025-26,Regular Season
203552,"Curry, Seth",2,6,4,1 Dribble,0.192,4,5,0.8,0.8,0.154,4,4,1.0,0.038,0,1,0.0,2025-26,Regular Season
203552,"Curry, Seth",3,6,3,2 Dribbles,0.154,3,4,0.75,0.75,0.154,3,4,0.75,0.0,0,0,,2025-26,Regular Season
203552,"Curry, Seth",4,6,2,3-6 Dribbles,0.077,1,2,0.5,0.5,0.077,1,2,0.5,0.0,0,0,,2025-26,Regular Season
203552,"Curry, Seth",5,6,1,7+ Dribbles,0.038,0,1,0.0,0.0,0.038,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631101,"Sharpe, Shaedon",1,48,46,0 Dribbles,0.2,93,169,0.55,0.633,0.1,65,85,0.765,0.099,28,84,0.333,2025-26,Regular Season
1631101,"Sharpe, Shaedon",2,48,39,1 Dribble,0.098,39,83,0.47,0.536,0.05,28,42,0.667,0.048,11,41,0.268,2025-26,Regular Season
1631101,"Sharpe, Shaedon",3,48,43,2 Dribbles,0.144,52,122,0.426,0.496,0.083,35,70,0.5,0.061,17,52,0.327,2025-26,Regular Season
1631101,"Sharpe, Shaedon",4,48,48,3-6 Dribbles,0.344,125,291,0.43,0.488,0.248,91,210,0.433,0.096,34,81,0.42,2025-26,Regular Season
1631101,"Sharpe, Shaedon",5,48,42,7+ Dribbles,0.215,77,182,0.423,0.453,0.169,66,143,0.462,0.046,11,39,0.282,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",1,65,51,0 Dribbles,0.086,58,110,0.527,0.618,0.044,38,56,0.679,0.042,20,54,0.37,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",2,65,30,1 Dribble,0.032,24,41,0.585,0.622,0.023,21,30,0.7,0.009,3,11,0.273,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",3,65,46,2 Dribbles,0.057,39,73,0.534,0.568,0.047,34,60,0.567,0.01,5,13,0.385,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",4,65,65,3-6 Dribbles,0.341,234,436,0.537,0.576,0.258,200,330,0.606,0.083,34,106,0.321,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",5,65,65,7+ Dribbles,0.484,350,619,0.565,0.603,0.403,303,516,0.587,0.081,47,103,0.456,2025-26,Regular Season
1630536,"Cooper, Sharife",1,36,23,0 Dribbles,0.203,19,41,0.463,0.598,0.054,8,11,0.727,0.149,11,30,0.367,2025-26,Regular Season
1630536,"Cooper, Sharife",2,36,10,1 Dribble,0.079,9,16,0.563,0.563,0.069,9,14,0.643,0.01,0,2,0.0,2025-26,Regular Season
1630536,"Cooper, Sharife",3,36,11,2 Dribbles,0.064,7,13,0.538,0.538,0.059,7,12,0.583,0.005,0,1,0.0,2025-26,Regular Season
1630536,"Cooper, Sharife",4,36,24,3-6 Dribbles,0.262,23,53,0.434,0.462,0.213,20,43,0.465,0.05,3,10,0.3,2025-26,Regular Season
1630536,"Cooper, Sharife",5,36,25,7+ Dribbles,0.391,39,79,0.494,0.532,0.307,33,62,0.532,0.084,6,17,0.353,2025-26,Regular Season
1631321,"Cissoko, Sidy",1,71,67,0 Dribbles,0.658,78,217,0.359,0.479,0.115,26,38,0.684,0.542,52,179,0.291,2025-26,Regular Season
1631321,"Cissoko, Sidy",2,71,25,1 Dribble,0.091,14,30,0.467,0.55,0.052,9,17,0.529,0.039,5,13,0.385,2025-26,Regular Season
1631321,"Cissoko, Sidy",3,71,22,2 Dribbles,0.088,14,29,0.483,0.5,0.082,13,27,0.481,0.006,1,2,0.5,2025-26,Regular Season
1631321,"Cissoko, Sidy",4,71,32,3-6 Dribbles,0.133,22,44,0.5,0.5,0.13,22,43,0.512,0.003,0,1,0.0,2025-26,Regular Season
1631321,"Cissoko, Sidy",5,71,10,7+ Dribbles,0.03,3,10,0.3,0.35,0.027,2,9,0.222,0.003,1,1,1.0,2025-26,Regular Season
1631323,"Fontecchio, Simone",1,69,65,0 Dribbles,0.707,129,323,0.399,0.55,0.114,32,52,0.615,0.593,97,271,0.358,2025-26,Regular Season
1631323,"Fontecchio, Simone",2,69,32,1 Dribble,0.107,26,49,0.531,0.653,0.044,14,20,0.7,0.063,12,29,0.414,2025-26,Regular Season
1631323,"Fontecchio, Simone",3,69,28,2 Dribbles,0.083,11,38,0.289,0.329,0.063,8,29,0.276,0.02,3,9,0.333,2025-26,Regular Season
1631323,"Fontecchio, Simone",4,69,36,3-6 Dribbles,0.101,17,46,0.37,0.402,0.083,14,38,0.368,0.018,3,8,0.375,2025-26,Regular Season
1631323,"Fontecchio, Simone",5,69,1,7+ Dribbles,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642883,"James, Sion",1,78,75,0 Dribbles,0.636,86,220,0.391,0.555,0.075,14,26,0.538,0.561,72,194,0.371,2025-26,Regular Season
1642883,"James, Sion",2,78,24,1 Dribble,0.081,11,28,0.393,0.446,0.049,8,17,0.471,0.032,3,11,0.273,2025-26,Regular Season
1642883,"James, Sion",3,78,25,2 Dribbles,0.087,13,30,0.433,0.467,0.072,11,25,0.44,0.014,2,5,0.4,2025-26,Regular Season
1642883,"James, Sion",4,78,26,3-6 Dribbles,0.104,10,36,0.278,0.292,0.09,9,31,0.29,0.014,1,5,0.2,2025-26,Regular Season
1642883,"James, Sion",5,78,25,7+ Dribbles,0.092,11,32,0.344,0.375,0.081,9,28,0.321,0.012,2,4,0.5,2025-26,Regular Season
1627746,"Labissiere, Skal",1,3,3,0 Dribbles,0.8,4,8,0.5,0.563,0.3,3,3,1.0,0.5,1,5,0.2,2025-26,Regular Season
1627746,"Labissiere, Skal",2,3,1,1 Dribble,0.2,2,2,1.0,1.0,0.2,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1642461,"Jones, Spencer",1,64,54,0 Dribbles,0.828,103,217,0.475,0.601,0.298,48,78,0.615,0.531,55,139,0.396,2025-26,Regular Season
1642461,"Jones, Spencer",2,64,25,1 Dribble,0.115,19,30,0.633,0.667,0.099,17,26,0.654,0.015,2,4,0.5,2025-26,Regular Season
1642461,"Jones, Spencer",3,64,7,2 Dribbles,0.031,4,8,0.5,0.5,0.027,4,7,0.571,0.004,0,1,0.0,2025-26,Regular Season
1642461,"Jones, Spencer",4,64,7,3-6 Dribbles,0.027,6,7,0.857,0.857,0.027,6,7,0.857,0.0,0,0,,2025-26,Regular Season
1630649,"Umude, Stanley",1,2,1,0 Dribbles,0.5,0,1,0.0,0.0,0.0,0,0,,0.5,0,1,0.0,2025-26,Regular Season
1630649,"Umude, Stanley",3,2,1,2 Dribbles,0.5,1,1,1.0,1.0,0.5,1,1,1.0,0.0,0,0,,2025-26,Regular Season
201939,"Curry, Stephen",1,39,39,0 Dribbles,0.384,125,286,0.437,0.579,0.085,44,63,0.698,0.3,81,223,0.363,2025-26,Regular Season
201939,"Curry, Stephen",2,39,32,1 Dribble,0.125,56,93,0.602,0.79,0.046,21,34,0.618,0.079,35,59,0.593,2025-26,Regular Season
201939,"Curry, Stephen",3,39,29,2 Dribbles,0.075,25,56,0.446,0.509,0.04,18,30,0.6,0.035,7,26,0.269,2025-26,Regular Season
201939,"Curry, Stephen",4,39,36,3-6 Dribbles,0.168,54,125,0.432,0.492,0.098,39,73,0.534,0.07,15,52,0.288,2025-26,Regular Season
201939,"Curry, Stephen",5,39,39,7+ Dribbles,0.247,88,184,0.478,0.579,0.129,51,96,0.531,0.118,37,88,0.42,2025-26,Regular Season
1642264,"Castle, Stephon",1,65,62,0 Dribbles,0.355,135,273,0.495,0.623,0.111,65,85,0.765,0.244,70,188,0.372,2025-26,Regular Season
1642264,"Castle, Stephon",2,65,37,1 Dribble,0.072,34,55,0.618,0.655,0.052,30,40,0.75,0.02,4,15,0.267,2025-26,Regular Season
1642264,"Castle, Stephon",3,65,40,2 Dribbles,0.085,29,65,0.446,0.454,0.073,28,56,0.5,0.012,1,9,0.111,2025-26,Regular Season
1642264,"Castle, Stephon",4,65,63,3-6 Dribbles,0.299,97,230,0.422,0.424,0.28,96,215,0.447,0.02,1,15,0.067,2025-26,Regular Season
1642264,"Castle, Stephon",5,65,57,7+ Dribbles,0.19,67,146,0.459,0.466,0.179,65,138,0.471,0.01,2,8,0.25,2025-26,Regular Season
203500,"Adams, Steven",1,32,31,0 Dribbles,0.803,55,110,0.5,0.5,0.803,55,110,0.5,0.0,0,0,,2025-26,Regular Season
203500,"Adams, Steven",2,32,15,1 Dribble,0.131,8,18,0.444,0.444,0.131,8,18,0.444,0.0,0,0,,2025-26,Regular Season
203500,"Adams, Steven",3,32,6,2 Dribbles,0.051,5,7,0.714,0.714,0.051,5,7,0.714,0.0,0,0,,2025-26,Regular Season
203500,"Adams, Steven",4,32,1,3-6 Dribbles,0.007,1,1,1.0,1.0,0.007,1,1,1.0,0.0,0,0,,2025-26,Regular Season
203500,"Adams, Steven",5,32,1,7+ Dribbles,0.007,0,1,0.0,0.0,0.007,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1629004,"Mykhailiuk, Svi",1,49,48,0 Dribbles,0.517,88,179,0.492,0.673,0.09,23,31,0.742,0.428,65,148,0.439,2025-26,Regular Season
1629004,"Mykhailiuk, Svi",2,49,38,1 Dribble,0.208,35,72,0.486,0.646,0.055,12,19,0.632,0.153,23,53,0.434,2025-26,Regular Season
1629004,"Mykhailiuk, Svi",3,49,25,2 Dribbles,0.113,15,39,0.385,0.397,0.087,14,30,0.467,0.026,1,9,0.111,2025-26,Regular Season
1629004,"Mykhailiuk, Svi",4,49,26,3-6 Dribbles,0.127,21,44,0.477,0.5,0.092,19,32,0.594,0.035,2,12,0.167,2025-26,Regular Season
1629004,"Mykhailiuk, Svi",5,49,11,7+ Dribbles,0.035,8,12,0.667,0.75,0.023,6,8,0.75,0.012,2,4,0.5,2025-26,Regular Season
204456,"McConnell, T.J.",1,56,39,0 Dribbles,0.167,34,75,0.453,0.547,0.076,20,34,0.588,0.091,14,41,0.341,2025-26,Regular Season
204456,"McConnell, T.J.",2,56,19,1 Dribble,0.053,14,24,0.583,0.604,0.047,13,21,0.619,0.007,1,3,0.333,2025-26,Regular Season
204456,"McConnell, T.J.",3,56,30,2 Dribbles,0.098,26,44,0.591,0.591,0.093,26,42,0.619,0.004,0,2,0.0,2025-26,Regular Season
204456,"McConnell, T.J.",4,56,48,3-6 Dribbles,0.296,69,133,0.519,0.519,0.291,69,131,0.527,0.004,0,2,0.0,2025-26,Regular Season
204456,"McConnell, T.J.",5,56,53,7+ Dribbles,0.387,99,174,0.569,0.572,0.382,98,172,0.57,0.004,1,2,0.5,2025-26,Regular Season
1643007,"Peter, Taelon",1,33,26,0 Dribbles,0.781,37,100,0.37,0.52,0.078,7,10,0.7,0.703,30,90,0.333,2025-26,Regular Season
1643007,"Peter, Taelon",2,33,8,1 Dribble,0.086,6,11,0.545,0.682,0.039,3,5,0.6,0.047,3,6,0.5,2025-26,Regular Season
1643007,"Peter, Taelon",3,33,5,2 Dribbles,0.039,2,5,0.4,0.5,0.023,1,3,0.333,0.016,1,2,0.5,2025-26,Regular Season
1643007,"Peter, Taelon",4,33,9,3-6 Dribbles,0.078,3,10,0.3,0.35,0.023,2,3,0.667,0.055,1,7,0.143,2025-26,Regular Season
1643007,"Peter, Taelon",5,33,2,7+ Dribbles,0.016,0,2,0.0,0.0,0.008,0,1,0.0,0.008,0,1,0.0,2025-26,Regular Season
201959,"Gibson, Taj",1,7,6,0 Dribbles,0.667,6,12,0.5,0.625,0.389,3,7,0.429,0.278,3,5,0.6,2025-26,Regular Season
201959,"Gibson, Taj",2,7,4,1 Dribble,0.222,3,4,0.75,0.75,0.222,3,4,0.75,0.0,0,0,,2025-26,Regular Season
201959,"Gibson, Taj",4,7,2,3-6 Dribbles,0.111,1,2,0.5,0.5,0.111,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1631106,"Eason, Tari",1,55,54,0 Dribbles,0.611,138,317,0.435,0.566,0.191,55,99,0.556,0.42,83,218,0.381,2025-26,Regular Season
1631106,"Eason, Tari",2,55,23,1 Dribble,0.073,17,38,0.447,0.474,0.064,15,33,0.455,0.01,2,5,0.4,2025-26,Regular Season
1631106,"Eason, Tari",3,55,29,2 Dribbles,0.089,17,46,0.37,0.38,0.079,16,41,0.39,0.01,1,5,0.2,2025-26,Regular Season
1631106,"Eason, Tari",4,55,37,3-6 Dribbles,0.168,34,87,0.391,0.397,0.158,33,82,0.402,0.01,1,5,0.2,2025-26,Regular Season
1631106,"Eason, Tari",5,55,22,7+ Dribbles,0.06,10,31,0.323,0.323,0.058,10,30,0.333,0.002,0,1,0.0,2025-26,Regular Season
1627752,"Prince, Taurean",1,21,20,0 Dribbles,0.58,32,76,0.421,0.618,0.015,2,2,1.0,0.565,30,74,0.405,2025-26,Regular Season
1627752,"Prince, Taurean",2,21,12,1 Dribble,0.13,6,17,0.353,0.5,0.023,1,3,0.333,0.107,5,14,0.357,2025-26,Regular Season
1627752,"Prince, Taurean",3,21,13,2 Dribbles,0.183,9,24,0.375,0.396,0.153,8,20,0.4,0.031,1,4,0.25,2025-26,Regular Season
1627752,"Prince, Taurean",4,21,9,3-6 Dribbles,0.092,8,12,0.667,0.708,0.084,7,11,0.636,0.008,1,1,1.0,2025-26,Regular Season
1627752,"Prince, Taurean",5,21,2,7+ Dribbles,0.015,2,2,1.0,1.25,0.008,1,1,1.0,0.008,1,1,1.0,2025-26,Regular Season
1641707,"Hendricks, Taylor",1,57,24,0 Dribbles,0.623,52,134,0.388,0.511,0.144,19,31,0.613,0.479,33,103,0.32,2025-26,Regular Season
1641707,"Hendricks, Taylor",2,57,19,1 Dribble,0.14,15,30,0.5,0.5,0.13,15,28,0.536,0.009,0,2,0.0,2025-26,Regular Season
1641707,"Hendricks, Taylor",3,57,16,2 Dribbles,0.088,11,19,0.579,0.579,0.084,11,18,0.611,0.005,0,1,0.0,2025-26,Regular Season
1641707,"Hendricks, Taylor",4,57,19,3-6 Dribbles,0.14,17,30,0.567,0.583,0.135,16,29,0.552,0.005,1,1,1.0,2025-26,Regular Season
1641707,"Hendricks, Taylor",5,57,2,7+ Dribbles,0.009,1,2,0.5,0.5,0.009,1,2,0.5,0.0,0,0,,2025-26,Regular Season
